CustomerID,TotalOrders,TotalQuantity,TotalRevenue
17723.0,6,792,3276.4000000000005
17724.0,4,289,995.6500000000001
17725.0,14,2141,3371.13
17727.0,2,639,1042.55
17728.0,5,1464,2515.68
17730.0,15,3567,5288.83
17731.0,5,392,878.2
17732.0,1,93,303.97
17733.0,2,463,692.19
17734.0,3,422,700.63
17735.0,19,8439,13110.02
17736.0,4,237,337.49
17737.0,2,108,168.24
17738.0,5,1027,1863.35
17739.0,8,856,2786.05
17742.0,2,89,355.11
17744.0,7,3376,2291.08
17746.0,2,26,98.8
17747.0,2,11,64.65
17749.0,2,320,674.52
17750.0,9,3957,1797.57
17752.0,1,192,80.64
17754.0,6,1820,1739.92
17757.0,31,3316,5585.49
17758.0,8,2091,3456.7000000000003
17759.0,3,708,834.99
17760.0,2,239,287.59
17761.0,1,398,712.78
17763.0,1,12,15.0
17764.0,2,395,818.8199999999999
17765.0,3,144,371.88
17767.0,1,128,271.2
17768.0,3,1186,2273.1800000000003
17769.0,12,1857,3960.63
17770.0,5,365,1143.27
17771.0,2,287,245.81
17772.0,2,58,182.77
17774.0,5,511,1215.46
17775.0,1,72,56.4
17777.0,3,507,665.86
17779.0,5,394,642.17
17781.0,2,34,188.02
17783.0,2,354,283.47
17785.0,1,67,131.94
17786.0,2,200,278.74
17787.0,4,910,1865.19
17788.0,2,211,1117.9
17789.0,1,74,225.9
17790.0,14,836,1965.55
17791.0,1,46,106.1
17793.0,1,232,323.04
17795.0,2,341,350.39
17796.0,4,178,697.9
17797.0,3,498,780.43
17799.0,11,1755,3026.08
17800.0,9,736,1199.01
17802.0,4,743,1251.84
17805.0,1,478,512.31
17806.0,1,727,546.04
17809.0,15,2015,4627.62
17811.0,51,4128,7677.71
17812.0,4,350,732.16
17813.0,7,777,1714.6
17816.0,4,30,36.56
17817.0,3,67,387.68
17819.0,8,1027,3661.0699999999997
17820.0,2,-5,-24.05
17824.0,1,408,298.4
17827.0,5,1247,1995.46
17828.0,9,641,1599.97
17829.0,1,496,889.24
17830.0,3,92,398.7
17831.0,1,12,35.400000000000006
17832.0,1,208,155.37
17835.0,3,348,350.64
17836.0,1,88,110.21000000000001
17837.0,10,515,1560.53
17838.0,6,1421,2312.7
17839.0,1,285,338.8
17841.0,169,22865,40340.78
17843.0,1,113,205.48
17844.0,1,52,51.559999999999995
17846.0,1,1,2033.1
17848.0,9,398,901.1999999999999
17849.0,4,114,605.8000000000001
17850.0,35,1693,5288.63
17852.0,2,53,114.34
17854.0,2,84,311.26
17855.0,1,197,208.97
17856.0,6,826,1393.79
17857.0,25,19086,26763.34
17858.0,12,2706,5155.66
17859.0,1,127,148.21
17860.0,1,104,252.8
17861.0,9,1968,2059.2
17862.0,1,100,330.9
17863.0,6,2638,3160.0
17864.0,3,810,597.5
17865.0,27,5698,10158.54
17866.0,2,173,325.7
17867.0,8,253,622.75
17869.0,5,111,428.18
17870.0,13,1400,1889.4
17871.0,1,182,155.9
17873.0,6,999,1764.3600000000001
17874.0,7,209,658.26
17877.0,1,98,237.61
17878.0,1,401,379.45
17879.0,1,45,178.51999999999998
17880.0,1,314,458.92
17881.0,1,32,133.35000000000002
17883.0,4,379,671.77
17884.0,4,854,717.45
17885.0,1,167,190.19
17886.0,3,481,899.61
17887.0,1,30,111.35
17888.0,10,431,525.78
17889.0,2,79,203.87
17890.0,2,416,602.09
17891.0,1,393,203.85999999999999
17892.0,3,109,244.1
17893.0,1,161,112.25
17894.0,8,405,1119.81
17895.0,1,130,98.0
17896.0,1,288,256.32
17897.0,4,223,541.1
17898.0,2,190,152.06
17899.0,1,171,155.8
17900.0,4,1,15.0
17901.0,1,24,110.38
17904.0,2,62,178.92
17905.0,4,407,800.24
17906.0,1,26,72.9
17908.0,1,173,243.28
17911.0,1,223,366.23
17912.0,6,183,295.61
17913.0,2,289,411.6
17914.0,1,473,336.43
17917.0,3,187,341.28
17919.0,1,756,1304.04
17920.0,17,2516,4204.1
17921.0,4,430,826.52
17923.0,1,50,207.50000000000003
17924.0,13,1141,2894.33
17925.0,1,72,244.08
17926.0,2,306,397.29
17928.0,2,140,212.54
17929.0,5,107,834.5
17930.0,5,1594,1740.48
17931.0,2,249,408.36
17932.0,3,789,1331.57
17934.0,2,478,704.25
17935.0,2,82,145.79
17936.0,1,262,389.84
17937.0,7,1754,4301.22
17939.0,1,40,99.14
17940.0,14,9751,1983.5800000000002
17941.0,1,252,304.56
17942.0,1,38,77.50000000000001
17946.0,2,75,149.57999999999998
17947.0,1,168,176.68
17948.0,1,144,358.56000000000006
17949.0,52,27571,52750.84
17950.0,4,342,472.12
17951.0,4,610,990.8400000000001
17954.0,16,2229,2295.37
17955.0,4,273,557.3
17956.0,1,1,12.75
17957.0,1,287,111.68
17958.0,1,84,508.4599999999999
17960.0,1,41,73.78
17961.0,39,560,1296.44
17962.0,1,128,102.83
17964.0,2,301,471.7
17965.0,14,1556,2622.57
17966.0,5,2571,1098.43
17967.0,1,80,123.07
17968.0,1,160,277.35
17969.0,2,152,228.2
17970.0,1,525,582.59
17972.0,1,37,136.04
17973.0,1,176,337.04
17974.0,3,519,740.79
17975.0,14,1552,4393.61
17976.0,1,106,353.19
17977.0,1,342,288.14
17978.0,1,499,300.91999999999996
17979.0,5,395,737.81
17980.0,3,682,811.45
17984.0,1,98,152.68
17985.0,1,183,634.95
17986.0,1,10,20.8
17987.0,1,261,198.57
17988.0,8,42,191.17000000000002
17990.0,3,414,630.84
17991.0,2,25,93.35
17994.0,6,473,629.6899999999999
17995.0,1,133,76.1
17997.0,12,2078,1511.3
17999.0,2,221,382.06
18001.0,2,363,417.23
18004.0,1,78,169.47
18005.0,2,93,249.72
18006.0,1,220,444.68
18008.0,9,1581,2116.19
18009.0,2,124,252.24
18010.0,1,60,174.8
18011.0,1,71,102.78999999999999
18013.0,2,285,187.29
18014.0,1,68,166.42
18015.0,1,157,120.03
18016.0,5,1029,1483.56
18017.0,3,300,523.0
18018.0,2,55,122.14
18019.0,1,7,38.45
18022.0,1,736,668.11
18024.0,3,148,236.77999999999997
18027.0,1,78,115.31
18030.0,3,66,220.7
18032.0,1,42,73.5
18033.0,1,253,97.97
18034.0,2,561,422.88
18035.0,3,611,730.4
18036.0,3,234,405.62
18037.0,6,20,70.02
18040.0,2,148,357.20000000000005
18041.0,22,3810,4161.14
18042.0,1,33,165.04999999999998
18043.0,3,282,559.51
18044.0,11,1032,2085.65
18045.0,1,142,189.4
18048.0,2,127,172.29000000000002
18050.0,1,40,74.4
18053.0,2,301,297.07
18055.0,11,2450,6752.14
18056.0,1,211,363.65
18058.0,1,88,170.16
18059.0,4,258,296.71
18061.0,10,955,2119.41
18062.0,3,396,720.52
18064.0,2,384,814.0
18065.0,15,1024,2380.08
18066.0,1,108,318.0
18067.0,1,189,396.33
18068.0,1,6,101.69999999999999
18069.0,7,1308,2021.82
18071.0,2,260,453.0
18072.0,2,46,-5.329070518200751e-15
18073.0,13,3098,3864.44
18074.0,1,190,489.6
18075.0,14,1437,2538.7200000000003
18077.0,11,1878,2633.0099999999998
18078.0,2,145,336.13
18079.0,4,7432,3651.97
18080.0,2,642,1231.5
18081.0,3,195,343.45
18082.0,1,621,703.37
18084.0,2,311,87.52999999999999
18085.0,2,265,689.95
18086.0,1,106,101.34
18087.0,4,3571,3770.1199999999994
18088.0,1,109,167.67000000000002
18092.0,12,4250,9065.76
18093.0,5,1381,2083.42
18094.0,7,2518,3017.3
18095.0,2,419,580.0500000000001
18096.0,3,825,911.15
18097.0,7,1685,2692.85
18099.0,1,149,168.31
18101.0,2,88,223.65
18102.0,62,64122,256438.49
18104.0,1,362,754.64
18105.0,1,46,113.48000000000002
18106.0,1,128,430.7
18108.0,2,82,264.65
18109.0,31,4219,7925.32
18110.0,2,79,206.05
18112.0,2,255,352.69
18113.0,1,72,76.32000000000001
18114.0,1,55,220.1
18116.0,8,848,1418.03
18117.0,1,618,320.72
18118.0,31,2877,5595.77
18119.0,1,125,181.12
18120.0,1,31,111.15
18121.0,2,450,673.1
18122.0,6,1234,1826.21
18123.0,2,594,589.4399999999999
18125.0,5,803,1141.34
18126.0,1,144,206.82999999999998
18127.0,3,188,348.73
18129.0,1,48,112.55000000000001
18130.0,4,817,1045.74
18133.0,2,0,715.4999999999999
18135.0,5,349,681.9100000000001
18136.0,4,373,761.83
18138.0,1,38,152.65
18139.0,8,5461,8393.22
18141.0,1,-12,-35.400000000000006
18142.0,4,1273,1014.9
18143.0,2,570,1000.16
18144.0,12,1343,2888.75
18145.0,4,2625,2861.55
18146.0,2,153,160.35000000000002
18147.0,2,203,179.33999999999997
18149.0,3,310,612.0799999999999
18150.0,3,332,566.58
18151.0,2,355,653.35
18154.0,2,255,399.19
18155.0,4,258,347.82
18156.0,2,301,734.94
18158.0,3,353,451.75
18159.0,1,139,530.15
18160.0,2,294,638.0600000000001
18161.0,6,810,1612.79
18164.0,2,183,394.7
18165.0,1,254,302.46000000000004
18167.0,6,359,1355.51
18168.0,9,585,1133.64
18169.0,1,61,202.65
18170.0,3,409,980.31
18171.0,7,477,1208.51
18172.0,25,3170,7490.17
18173.0,4,1220,2106.84
18174.0,1,50,104.0
18176.0,2,279,448.65
18177.0,7,705,1314.17
18178.0,6,979,1573.41
18179.0,6,1360,1793.17
18180.0,6,1721,1843.75
18181.0,1,146,382.8
18183.0,6,362,600.52
18184.0,1,60,49.8
18185.0,1,183,304.25
18188.0,4,1167,1998.49
18189.0,3,564,1084.34
18190.0,3,139,274.51
18191.0,1,140,207.79999999999998
18192.0,1,339,957.97
18193.0,3,120,212.96
18194.0,2,448,896.0
18196.0,2,433,689.13
18198.0,21,3839,5083.06
18200.0,1,111,163.8
18202.0,3,581,1396.99
18203.0,1,43,160.42000000000002
18204.0,4,1198,1979.3
18205.0,2,192,517.36
18209.0,1,58,139.10000000000002
18210.0,6,1398,2621.38
18211.0,5,359,600.07
18212.0,1,101,248.42
18213.0,1,232,232.48000000000002
18215.0,1,118,299.34000000000003
18216.0,1,200,481.75
18217.0,2,491,621.75
18218.0,4,546,626.38
18219.0,11,883,2019.77
18220.0,2,282,297.78000000000003
18221.0,6,789,1033.31
18222.0,1,335,443.0
18223.0,27,2890,6315.2300000000005
18224.0,1,69,158.95000000000002
18225.0,17,3206,5361.02
18226.0,14,3459,5192.1
18227.0,1,21,93.75
18228.0,3,236,769.2
18229.0,20,2488,7276.900000000001
18230.0,10,1298,2716.6000000000004
18231.0,6,808,2066.17
18232.0,5,299,582.47
18233.0,1,4,440.0
18235.0,3,1578,1796.48
18236.0,6,403,882.24
18237.0,5,622,987.1
18239.0,5,795,1561.6100000000001
18240.0,1,126,422.58
18241.0,18,1047,2058.09
18242.0,4,1017,2232.4900000000002
18245.0,8,1781,2507.56
18246.0,2,166,596.1
18248.0,4,501,783.02
18249.0,1,128,95.34
18250.0,2,198,342.92
18251.0,1,7824,4314.72
18252.0,2,239,526.67
18255.0,1,74,103.3
18256.0,1,-70,-50.1
18257.0,12,1010,2265.38
18259.0,3,714,2338.6000000000004
18260.0,8,1469,2595.0
18261.0,2,146,324.24
18262.0,1,182,149.48
18263.0,4,1467,1211.08
18265.0,2,311,801.51
18268.0,2,0,0.0
18269.0,2,70,138.9
18270.0,3,97,238.95000000000002
18272.0,7,2044,3064.78
18273.0,3,80,204.0
18274.0,2,0,1.7763568394002505e-15
18276.0,3,184,323.36
18277.0,2,67,97.63
18278.0,1,66,173.9
18280.0,1,45,180.60000000000002
18281.0,1,54,80.82
18282.0,3,98,176.6
18283.0,16,1397,2094.88
18287.0,3,1586,1837.28
